# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-49 -69 0 103c10
-64 -68 0 103c10
-63 -68 0 103c10
-62 -68 0 103c10
-61 -68 0 103c10
-60 -68 0 103c10
-59 -68 0 103c10
-58 -68 0 103c10
-57 -68 0 103c10
-56 -68 0 103c10
-55 -68 0 103c10
-54 -68 0 103c10
-53 -68 0 103c10
-52 -68 0 103c10
-51 -68 0 103c10
-50 -68 0 103c10
-49 -68 0 103c10
-64 -67 0 103c10
-63 -67 0 103c10
-62 -67 0 103c10
-61 -67 0 103c10
-60 -67 0 103c10
-59 -67 0 103c10
-58 -67 0 103c10
-57 -67 0 103c10
-56 -67 0 103c10
-55 -67 0 103c10
-54 -67 0 103c10
-53 -67 0 103c10
-52 -67 0 103c10
-51 -67 0 103c10
-50 -67 0 103c10
-49 -67 0 103c10
-64 -66 0 103c10
-63 -66 0 103c10
-62 -66 0 103c10
-61 -66 0 103c10
-60 -66 0 103c10
-59 -66 0 103c10
-58 -66 0 103c10
-57 -66 0 103c10
-56 -66 0 103c10
-55 -66 0 103c10
-54 -66 0 103c10
-53 -66 0 103c10
-52 -66 0 103c10
-51 -66 0 103c10
-50 -66 0 103c10
-49 -66 0 103c10
-64 -65 0 103c10
-63 -65 0 103c10
-62 -65 0 103c10
-61 -65 0 103c10
-60 -65 0 103c10
-59 -65 0 103c10
-58 -65 0 103c10
-57 -65 0 103c10
-56 -65 0 103c10
-55 -65 0 103c10
-54 -65 0 103c10
-53 -65 0 103c10
-52 -65 0 103c10
-51 -65 0 103c10
-50 -65 0 103c10
-49 -65 0 103c10
-64 -77 1 707175
-63 -77 1 707175
-62 -77 1 707175
-61 -77 1 707175
-60 -77 1 707175
-59 -77 1 707175
-58 -77 1 707175
-57 -77 1 707175
-56 -77 1 707175
-55 -77 1 707175
-54 -77 1 707175
-53 -77 1 707175
-52 -77 1 707175
-51 -77 1 707175
-50 -77 1 707175
-49 -77 1 707175
-64 -76 1 707175
-63 -76 1 707175
-62 -76 1 707175
-61 -76 1 707175
-60 -76 1 707175
-59 -76 1 707175
-58 -76 1 707175
-57 -76 1 707175
-56 -76 1 707175
-55 -76 1 707175
-54 -76 1 707175
-53 -76 1 707175
-52 -76 1 707175
-51 -76 1 707175
-50 -76 1 707175
-49 -76 1 707175
-64 -75 1 707175
-63 -75 1 707175
-62 -75 1 707175
-61 -75 1 707175
-60 -75 1 707175
-59 -75 1 707175
-58 -75 1 707175
-57 -75 1 707175
-56 -75 1 707175
-55 -75 1 707175
-54 -75 1 707175
-53 -75 1 707175
-52 -75 1 707175
-51 -75 1 707175
-50 -75 1 707175
-49 -75 1 707175
-64 -74 1 707175
-63 -74 1 707175
-62 -74 1 707175
-61 -74 1 707175
-60 -74 1 707175
-59 -74 1 707175
-58 -74 1 707175
-57 -74 1 707175
-56 -74 1 707175
-55 -74 1 707175
-54 -74 1 707175
-53 -74 1 707175
-52 -74 1 707175
-51 -74 1 707175
-50 -74 1 707175
-49 -74 1 707175
-64 -73 1 707175
-63 -73 1 707175
-62 -73 1 707175
-61 -73 1 707175
-60 -73 1 707175
-59 -73 1 707175
-58 -73 1 707175
-57 -73 1 707175
-56 -73 1 707175
-55 -73 1 707175
-54 -73 1 707175
-53 -73 1 707175
-52 -73 1 707175
-51 -73 1 707175
-50 -73 1 707175
-49 -73 1 707175
-64 -72 1 707175
-63 -72 1 707175
-62 -72 1 707175
-61 -72 1 707175
-60 -72 1 707175
-59 -72 1 707175
-58 -72 1 707175
-57 -72 1 707175
-56 -72 1 707175
-55 -72 1 707175
-54 -72 1 707175
-53 -72 1 707175
-52 -72 1 707175
-51 -72 1 707175
-50 -72 1 707175
-49 -72 1 707175
-64 -71 1 707175
-63 -71 1 707175
-62 -71 1 707175
-61 -71 1 707175
-60 -71 1 707175
-59 -71 1 707175
-58 -71 1 707175
-57 -71 1 707175
-56 -71 1 707175
-55 -71 1 707175
-54 -71 1 707175
-53 -71 1 707175
-52 -71 1 707175
-51 -71 1 707175
-50 -71 1 707175
-49 -71 1 707175
-64 -70 1 707175
-63 -70 1 707175
-62 -70 1 707175
-61 -70 1 707175
-60 -70 1 707175
-59 -70 1 707175
-58 -70 1 707175
-57 -70 1 707175
-56 -70 1 707175
-55 -70 1 707175
-54 -70 1 707175
-53 -70 1 707175
-52 -70 1 707175
-51 -70 1 707175
-50 -70 1 707175
-49 -70 1 707175
-64 -69 1 707175
-63 -69 1 707175
-62 -69 1 707175
-61 -69 1 707175
-60 -69 1 707175
-59 -69 1 707175
-58 -69 1 707175
-57 -69 1 707175
-56 -69 1 707175
-55 -69 1 707175
-54 -69 1 707175
-53 -69 1 707175
-52 -69 1 707175
-51 -69 1 707175
-50 -69 1 707175
-49 -69 1 707175
-64 -68 1 707175
-63 -68 1 707175
-62 -68 1 707175
-61 -68 1 707175
-60 -68 1 707175
-59 -68 1 707175
-58 -68 1 707175
-57 -68 1 707175
-56 -68 1 707175
-55 -68 1 707175
-54 -68 1 707175
-53 -68 1 707175
-52 -68 1 707175
-51 -68 1 707175
-50 -68 1 707175
-49 -68 1 707175
-64 -67 1 707175
-63 -67 1 707175
-62 -67 1 707175
-61 -67 1 707175
-60 -67 1 707175
-59 -67 1 707175
-58 -67 1 707175
-57 -67 1 707175
-56 -67 1 707175
-55 -67 1 707175
-54 -67 1 707175
-53 -67 1 707175
-52 -67 1 707175
-51 -67 1 707175
-50 -67 1 707175
-49 -67 1 707175
-64 -66 1 707175
-63 -66 1 707175
-62 -66 1 707175
-61 -66 1 707175
-60 -66 1 707175
-59 -66 1 707175
-58 -66 1 707175
-57 -66 1 707175
-56 -66 1 707175
-55 -66 1 707175
-54 -66 1 707175
-53 -66 1 707175
-52 -66 1 707175
-51 -66 1 707175
-50 -66 1 707175
-49 -66 1 707175
-64 -65 1 707175
-63 -65 1 707175
-62 -65 1 707175
-61 -65 1 707175
-60 -65 1 707175
-59 -65 1 707175
-58 -65 1 707175
-57 -65 1 707175
-56 -65 1 707175
-55 -65 1 707175
-54 -65 1 707175
-53 -65 1 707175
-52 -65 1 707175
-51 -65 1 707175
-50 -65 1 707175
-49 -65 1 707175
-48 -77 0 103c10
-47 -77 0 103c10
-46 -77 0 103c10
-45 -77 0 103c10
-44 -77 0 103c10
-43 -77 0 103c10
-42 -77 0 103c10
-41 -77 0 103c10
-40 -77 0 103c10
-39 -77 0 103c10
-38 -77 0 103c10
-37 -77 0 103c10
-36 -77 0 103c10
-35 -77 0 103c10
-34 -77 0 103c10
-33 -77 0 103c10
-48 -76 0 103c10
-47 -76 0 103c10
-46 -76 0 103c10
-45 -76 0 103c10
-44 -76 0 103c10
-43 -76 0 103c10
-42 -76 0 103c10
-41 -76 0 103c10
-40 -76 0 103c10
-39 -76 0 103c10
-38 -76 0 103c10
-37 -76 0 103c10
-36 -76 0 103c10
-35 -76 0 103c10
-34 -76 0 103c10
-33 -76 0 103c10
-48 -75 0 103c10
-47 -75 0 103c10
-46 -75 0 103c10
-45 -75 0 103c10
-44 -75 0 103c10
-43 -75 0 103c10
-42 -75 0 103c10
-41 -75 0 103c10
-40 -75 0 103c10
-39 -75 0 103c10
-38 -75 0 103c10
-37 -75 0 103c10
-36 -75 0 103c10
-35 -75 0 103c10
-34 -75 0 103c10
-33 -75 0 103c10
-48 -74 0 103c10
-47 -74 0 103c10
-46 -74 0 103c10
-45 -74 0 103c10
-44 -74 0 103c10
-43 -74 0 103c10
-42 -74 0 103c10
-41 -74 0 103c10
-40 -74 0 103c10
-39 -74 0 103c10
-38 -74 0 103c10
-37 -74 0 103c10
-36 -74 0 103c10
-35 -74 0 103c10
-34 -74 0 103c10
-33 -74 0 103c10
-48 -73 0 103c10
-47 -73 0 103c10
-46 -73 0 103c10
-45 -73 0 103c10
-44 -73 0 103c10
-43 -73 0 103c10
-42 -73 0 103c10
-41 -73 0 103c10
-40 -73 0 103c10
-39 -73 0 103c10
-38 -73 0 103c10
-37 -73 0 103c10
-36 -73 0 103c10
-35 -73 0 103c10
-34 -73 0 103c10
-33 -73 0 103c10
-48 -72 0 103c10
-47 -72 0 103c10
-46 -72 0 103c10
-45 -72 0 103c10
-44 -72 0 103c10
-43 -72 0 103c10
-42 -72 0 103c10
-41 -72 0 103c10
-40 -72 0 103c10
-39 -72 0 103c10
-38 -72 0 103c10
-37 -72 0 103c10
-36 -72 0 103c10
-35 -72 0 103c10
-34 -72 0 103c10
-33 -72 0 103c10
-48 -71 0 103c10
-47 -71 0 103c10
-46 -71 0 103c10
-45 -71 0 103c10
-44 -71 0 103c10
-43 -71 0 103c10
-42 -71 0 103c10
-41 -71 0 103c10
-40 -71 0 103c10
-39 -71 0 103c10
-38 -71 0 103c10
-37 -71 0 103c10
-36 -71 0 103c10
-35 -71 0 103c10
-34 -71 0 103c10
-33 -71 0 103c10
-48 -70 0 103c10
-47 -70 0 103c10
-46 -70 0 103c10
-45 -70 0 103c10
-44 -70 0 103c10
-43 -70 0 103c10
-42 -70 0 103c10
-41 -70 0 103c10
-40 -70 0 103c10
-39 -70 0 103c10
-38 -70 0 103c10
-37 -70 0 103c10
-36 -70 0 103c10
-35 -70 0 103c10
-34 -70 0 103c10
-33 -70 0 103c10
-48 -69 0 103c10
-47 -69 0 103c10
-46 -69 0 103c10
-45 -69 0 103c10
-44 -69 0 103c10
-43 -69 0 103c10
-42 -69 0 103c10
-41 -69 0 103c10
-40 -69 0 103c10
-39 -69 0 103c10
-38 -69 0 103c10
-37 -69 0 103c10
-36 -69 0 103c10
-35 -69 0 103c10
-34 -69 0 103c10
-33 -69 0 103c10
-48 -68 0 103c10
-47 -68 0 103c10
-46 -68 0 103c10
-45 -68 0 103c10
-44 -68 0 103c10
-43 -68 0 103c10
-42 -68 0 103c10
-41 -68 0 103c10
-40 -68 0 103c10
-39 -68 0 103c10
-38 -68 0 103c10
-37 -68 0 103c10
-36 -68 0 103c10
-35 -68 0 103c10
-34 -68 0 103c10
-33 -68 0 103c10
-48 -67 0 103c10
-47 -67 0 103c10
-46 -67 0 103c10
-45 -67 0 103c10
-44 -67 0 103c10
-43 -67 0 103c10
-42 -67 0 103c10
-41 -67 0 103c10
-40 -67 0 103c10
-39 -67 0 103c10
-38 -67 0 103c10
-37 -67 0 103c10
-36 -67 0 103c10
-35 -67 0 103c10
-34 -67 0 103c10
-33 -67 0 103c10
-48 -66 0 103c10
-47 -66 0 103c10
-46 -66 0 103c10
-45 -66 0 103c10
-44 -66 0 103c10
-43 -66 0 103c10
-42 -66 0 103c10
-41 -66 0 103c10
-40 -66 0 103c10
-39 -66 0 103c10
-38 -66 0 103c10
-37 -66 0 103c10
-36 -66 0 103c10
-35 -66 0 103c10
-34 -66 0 103c10
-33 -66 0 103c10
-48 -65 0 103c10
-47 -65 0 103c10
-46 -65 0 103c10
-45 -65 0 103c10
-44 -65 0 103c10
-43 -65 0 103c10
-42 -65 0 103c10
-41 -65 0 103c10
-40 -65 0 103c10
-39 -65 0 103c10
-38 -65 0 103c10
-37 -65 0 103c10
-36 -65 0 103c10
-35 -65 0 103c10
-34 -65 0 103c10
-33 -65 0 103c10
-48 -77 1 707175
-47 -77 1 707175
-46 -77 1 707175
-45 -77 1 707175
-44 -77 1 707175
-43 -77 1 707175
-42 -77 1 707175
-41 -77 1 707175
-40 -77 1 707175
-39 -77 1 707175
-38 -77 1 707175
-37 -77 1 707175
-36 -77 1 707175
-35 -77 1 707175
-34 -77 1 707175
-33 -77 1 707175
-48 -76 1 707175
-47 -76 1 707175
-46 -76 1 707175
-45 -76 1 707175
-44 -76 1 707175
-43 -76 1 707175
-42 -76 1 707175
-41 -76 1 707175
-40 -76 1 707175
-39 -76 1 707175
-38 -76 1 707175
-37 -76 1 707175
-36 -76 1 707175
-35 -76 1 707175
-34 -76 1 707175
-33 -76 1 707175
-48 -75 1 707175
-47 -75 1 707175
-46 -75 1 707175
-45 -75 1 707175
-44 -75 1 707175
-43 -75 1 707175
-42 -75 1 707175
-41 -75 1 707175
-40 -75 1 707175
-39 -75 1 707175
-38 -75 1 707175
-37 -75 1 707175
-36 -75 1 707175
-35 -75 1 707175
-34 -75 1 707175
-33 -75 1 707175
-48 -74 1 707175
-47 -74 1 707175
-46 -74 1 707175
-45 -74 1 707175
-44 -74 1 707175
-43 -74 1 707175
-42 -74 1 707175
-41 -74 1 707175
-40 -74 1 707175
-39 -74 1 707175
-38 -74 1 707175
-37 -74 1 707175
-36 -74 1 707175
-35 -74 1 707175
-34 -74 1 707175
-33 -74 1 707175
-48 -73 1 707175
-47 -73 1 707175
-46 -73 1 707175
-45 -73 1 adaeb2
-44 -73 1 707175
-43 -73 1 707175
-42 -73 1 707175
-41 -73 1 707175
-40 -73 1 707175
-39 -73 1 707175
-38 -73 1 707175
-37 -73 1 707175
-36 -73 1 707175
-35 -73 1 707175
-34 -73 1 707175
-33 -73 1 707175
-48 -72 1 707175
-47 -72 1 707175
-46 -72 1 707175
-45 -72 1 707175
-44 -72 1 707175
-43 -72 1 707175
-42 -72 1 707175
-41 -72 1 707175
-40 -72 1 707175
-39 -72 1 707175
-38 -72 1 707175
-37 -72 1 707175
-36 -72 1 707175
-35 -72 1 707175
-34 -72 1 707175
-33 -72 1 707175
-48 -71 1 707175
-47 -71 1 707175
-46 -71 1 adaeb2
-45 -71 1 adaeb2
-44 -71 1 707175
-43 -71 1 707175
-42 -71 1 707175
-41 -71 1 707175
-40 -71 1 707175
-39 -71 1 707175
-38 -71 1 707175
-37 -71 1 707175
-36 -71 1 707175
-35 -71 1 707175
-34 -71 1 707175
-33 -71 1 707175
-48 -70 1 707175
-47 -70 1 707175
-46 -70 1 adaeb2
-45 -70 1 adaeb2
-44 -70 1 707175
-43 -70 1 707175
-42 -70 1 707175
-41 -70 1 707175
-40 -70 1 707175
-39 -70 1 707175
-38 -70 1 707175
-37 -70 1 707175
-36 -70 1 707175
-35 -70 1 707175
-34 -70 1 707175
-33 -70 1 707175
-48 -69 1 707175
-47 -69 1 707175
-46 -69 1 707175
-45 -69 1 707175
-44 -69 1 707175
-43 -69 1 707175
-42 -69 1 707175
-41 -69 1 707175
-40 -69 1 707175
-39 -69 1 707175
-38 -69 1 707175
-37 -69 1 707175
-36 -69 1 707175
-35 -69 1 707175
-34 -69 1 707175
-33 -69 1 707175
-48 -68 1 707175
-47 -68 1 707175
-46 -68 1 707175
-45 -68 1 707175
-44 -68 1 707175
-43 -68 1 707175
-42 -68 1 707175
-41 -68 1 707175
-40 -68 1 707175
-39 -68 1 707175
-38 -68 1 707175
-37 -68 1 707175
-36 -68 1 707175
-35 -68 1 707175
-34 -68 1 707175
-33 -68 1 707175
-48 -67 1 707175
-47 -67 1 707175
-46 -67 1 707175
-45 -67 1 707175
-44 -67 1 707175
-43 -67 1 707175
-42 -67 1 707175
-41 -67 1 707175
-40 -67 1 707175
-39 -67 1 707175
-38 -67 1 707175
-37 -67 1 707175
-36 -67 1 707175
-35 -67 1 707175
-34 -67 1 707175
-33 -67 1 707175
-48 -66 1 707175
-47 -66 1 707175
-46 -66 1 707175
-45 -66 1 707175
-44 -66 1 707175
-43 -66 1 707175
-42 -66 1 707175
-41 -66 1 707175
-40 -66 1 707175
-39 -66 1 707175
-38 -66 1 707175
-37 -66 1 707175
-36 -66 1 707175
-35 -66 1 707175
-34 -66 1 707175
-33 -66 1 707175
-48 -65 1 707175
-47 -65 1 707175
-46 -65 1 707175
-45 -65 1 707175
-44 -65 1 707175
-43 -65 1 707175
-42 -65 1 707175
-41 -65 1 707175
-40 -65 1 707175
-39 -65 1 707175
-38 -65 1 707175
-37 -65 1 707175
-36 -65 1 707175
-35 -65 1 707175
-34 -65 1 707175
-33 -65 1 707175
-45 -73 2 643d2c
-46 -72 2 643d2c
-45 -72 2 643d2c
-47 -71 2 643d2c
-44 -71 2 643d2c
-47 -70 2 643d2c
-44 -70 2 643d2c
-33 -70 2 643d2c
-45 -73 3 643d2c
-46 -72 3 643d2c
-45 -72 3 643d2c
-47 -71 3 643d2c
-44 -71 3 643d2c
-47 -70 3 643d2c
-44 -70 3 643d2c
-33 -70 3 643d2c
-45 -73 4 643d2c
-46 -72 4 643d2c
-45 -72 4 643d2c
-47 -71 4 643d2c
-44 -71 4 643d2c
-47 -70 4 643d2c
-44 -70 4 643d2c
-33 -70 4 643d2c
-45 -73 5 643d2c
-44 -73 5 643d2c
-43 -73 5 643d2c
-42 -73 5 643d2c
-41 -73 5 643d2c
-40 -73 5 643d2c
-39 -73 5 643d2c
-38 -73 5 643d2c
-37 -73 5 643d2c
-36 -73 5 643d2c
-35 -73 5 643d2c
-34 -73 5 643d2c
-33 -73 5 643d2c
-46 -72 5 643d2c
-45 -72 5 643d2c
-47 -71 5 643d2c
-44 -71 5 643d2c
-47 -70 5 643d2c
-44 -70 5 643d2c
-33 -70 5 643d2c
-45 -73 6 643d2c
-45 -73 7 643d2c
-45 -73 8 643d2c
-45 -73 9 643d2c
-45 -73 10 643d2c
-45 -73 11 643d2c
-45 -73 12 643d2c
-45 -67 12 643d2c
-44 -67 12 643d2c
-43 -67 12 643d2c
-42 -67 12 643d2c
-41 -67 12 643d2c
-40 -67 12 643d2c
-39 -67 12 643d2c
-38 -67 12 643d2c
-37 -67 12 643d2c
-36 -67 12 643d2c
-35 -67 12 643d2c
-34 -67 12 643d2c
-33 -67 12 643d2c
-45 -66 12 970002
-44 -66 12 970002
-43 -66 12 970002
-42 -66 12 970002
-41 -66 12 970002
-40 -66 12 970002
-39 -66 12 970002
-38 -66 12 970002
-37 -66 12 970002
-36 -66 12 970002
-35 -66 12 970002
-34 -66 12 970002
-33 -66 12 970002
-45 -65 12 9c9c9c
-44 -65 12 9c9c9c
-43 -65 12 9c9c9c
-42 -65 12 9c9c9c
-41 -65 12 9c9c9c
-40 -65 12 9c9c9c
-39 -65 12 9c9c9c
-38 -65 12 9c9c9c
-37 -65 12 9c9c9c
-36 -65 12 9c9c9c
-35 -65 12 9c9c9c
-34 -65 12 9c9c9c
-33 -65 12 9c9c9c
-45 -73 13 643d2c
-45 -69 13 643d2c
-44 -69 13 643d2c
-43 -69 13 643d2c
-42 -69 13 643d2c
-41 -69 13 643d2c
-40 -69 13 643d2c
-39 -69 13 643d2c
-38 -69 13 643d2c
-37 -69 13 643d2c
-36 -69 13 643d2c
-35 -69 13 643d2c
-34 -69 13 643d2c
-33 -69 13 643d2c
